,block #,set size,overall stimulus id,image folder,image number,in block stim #,correct action #,correct key#,2/1 correct FB proba,CorrectFB value
52,1.0,4.0,3.0,18.0,3.0,3.0,2.0,13.0,0.2,1.0
53,1.0,4.0,3.0,18.0,3.0,3.0,2.0,13.0,0.2,1.0
54,1.0,4.0,1.0,18.0,2.0,1.0,1.0,15.0,0.8,2.0
55,1.0,4.0,1.0,18.0,2.0,1.0,1.0,15.0,0.8,2.0
56,1.0,4.0,2.0,18.0,4.0,2.0,2.0,13.0,0.5,1.0
57,1.0,4.0,2.0,18.0,4.0,2.0,2.0,13.0,0.5,2.0
58,1.0,4.0,4.0,18.0,6.0,4.0,3.0,14.0,0.8,2.0
59,1.0,4.0,4.0,18.0,6.0,4.0,3.0,14.0,0.8,2.0
60,2.0,3.0,5.0,6.0,4.0,1.0,1.0,15.0,0.8,2.0
61,2.0,3.0,5.0,6.0,4.0,1.0,1.0,15.0,0.8,2.0
62,2.0,3.0,6.0,6.0,6.0,2.0,1.0,15.0,0.5,1.0
63,2.0,3.0,7.0,6.0,2.0,3.0,2.0,13.0,0.2,1.0
64,2.0,3.0,6.0,6.0,6.0,2.0,1.0,15.0,0.5,2.0
65,2.0,3.0,5.0,6.0,4.0,1.0,1.0,15.0,0.8,2.0
66,2.0,3.0,6.0,6.0,6.0,2.0,1.0,15.0,0.5,2.0
67,2.0,3.0,7.0,6.0,2.0,3.0,2.0,13.0,0.2,1.0
68,2.0,3.0,6.0,6.0,6.0,2.0,1.0,15.0,0.5,2.0
69,2.0,3.0,7.0,6.0,2.0,3.0,2.0,13.0,0.2,1.0
70,2.0,3.0,5.0,6.0,4.0,1.0,1.0,15.0,0.8,1.0
71,2.0,3.0,7.0,6.0,2.0,3.0,2.0,13.0,0.2,1.0
72,2.0,3.0,6.0,6.0,6.0,2.0,1.0,15.0,0.5,1.0
73,2.0,3.0,6.0,6.0,6.0,2.0,1.0,15.0,0.5,1.0
74,2.0,3.0,5.0,6.0,4.0,1.0,1.0,15.0,0.8,2.0
75,2.0,3.0,5.0,6.0,4.0,1.0,1.0,15.0,0.8,1.0
76,2.0,3.0,7.0,6.0,2.0,3.0,2.0,13.0,0.2,2.0
77,2.0,3.0,7.0,6.0,2.0,3.0,2.0,13.0,0.2,1.0
78,2.0,3.0,6.0,6.0,6.0,2.0,1.0,15.0,0.5,1.0
79,2.0,3.0,5.0,6.0,4.0,1.0,1.0,15.0,0.8,2.0
80,2.0,3.0,5.0,6.0,4.0,1.0,1.0,15.0,0.8,2.0
81,2.0,3.0,6.0,6.0,6.0,2.0,1.0,15.0,0.5,1.0
82,2.0,3.0,7.0,6.0,2.0,3.0,2.0,13.0,0.2,1.0
83,2.0,3.0,5.0,6.0,4.0,1.0,1.0,15.0,0.8,2.0
84,2.0,3.0,6.0,6.0,6.0,2.0,1.0,15.0,0.5,2.0
85,2.0,3.0,7.0,6.0,2.0,3.0,2.0,13.0,0.2,2.0
86,2.0,3.0,7.0,6.0,2.0,3.0,2.0,13.0,0.2,1.0
87,2.0,3.0,6.0,6.0,6.0,2.0,1.0,15.0,0.5,2.0
88,2.0,3.0,6.0,6.0,6.0,2.0,1.0,15.0,0.5,1.0
89,2.0,3.0,7.0,6.0,2.0,3.0,2.0,13.0,0.2,1.0
90,2.0,3.0,5.0,6.0,4.0,1.0,1.0,15.0,0.8,2.0
91,2.0,3.0,5.0,6.0,4.0,1.0,1.0,15.0,0.8,2.0
92,2.0,3.0,7.0,6.0,2.0,3.0,2.0,13.0,0.2,1.0
93,2.0,3.0,6.0,6.0,6.0,2.0,1.0,15.0,0.5,2.0
94,2.0,3.0,6.0,6.0,6.0,2.0,1.0,15.0,0.5,2.0
95,2.0,3.0,5.0,6.0,4.0,1.0,1.0,15.0,0.8,2.0
96,2.0,3.0,5.0,6.0,4.0,1.0,1.0,15.0,0.8,2.0
97,2.0,3.0,7.0,6.0,2.0,3.0,2.0,13.0,0.2,1.0
98,2.0,3.0,7.0,6.0,2.0,3.0,2.0,13.0,0.5,1.0
99,2.0,3.0,5.0,6.0,4.0,1.0,1.0,15.0,0.8,2.0
100,2.0,3.0,5.0,6.0,4.0,1.0,1.0,15.0,0.8,2.0
101,2.0,3.0,6.0,6.0,6.0,2.0,1.0,15.0,0.5,1.0
102,2.0,3.0,7.0,6.0,2.0,3.0,2.0,13.0,0.2,1.0
103,2.0,3.0,6.0,6.0,6.0,2.0,1.0,15.0,0.5,2.0
104,2.0,3.0,7.0,6.0,2.0,3.0,2.0,13.0,0.2,1.0
105,3.0,5.0,8.0,14.0,5.0,1.0,1.0,15.0,0.5,2.0
106,3.0,5.0,9.0,14.0,3.0,2.0,1.0,15.0,0.8,2.0
107,3.0,5.0,12.0,14.0,4.0,5.0,3.0,14.0,0.2,2.0
108,3.0,5.0,9.0,14.0,3.0,2.0,1.0,15.0,0.8,2.0
109,3.0,5.0,8.0,14.0,5.0,1.0,1.0,15.0,0.5,2.0
110,3.0,5.0,10.0,14.0,2.0,3.0,2.0,13.0,0.8,2.0
111,3.0,5.0,12.0,14.0,4.0,5.0,3.0,14.0,0.2,1.0
112,3.0,5.0,10.0,14.0,2.0,3.0,2.0,13.0,0.8,1.0
113,3.0,5.0,11.0,14.0,1.0,4.0,3.0,14.0,0.2,1.0
114,3.0,5.0,12.0,14.0,4.0,5.0,3.0,14.0,0.2,1.0
115,3.0,5.0,11.0,14.0,1.0,4.0,3.0,14.0,0.2,2.0
116,3.0,5.0,8.0,14.0,5.0,1.0,1.0,15.0,0.5,1.0
117,3.0,5.0,9.0,14.0,3.0,2.0,1.0,15.0,0.8,2.0
118,3.0,5.0,12.0,14.0,4.0,5.0,3.0,14.0,0.2,1.0
119,3.0,5.0,10.0,14.0,2.0,3.0,2.0,13.0,0.8,2.0
120,3.0,5.0,12.0,14.0,4.0,5.0,3.0,14.0,0.2,2.0
121,3.0,5.0,10.0,14.0,2.0,3.0,2.0,13.0,0.8,2.0
122,3.0,5.0,8.0,14.0,5.0,1.0,1.0,15.0,0.5,1.0
123,3.0,5.0,9.0,14.0,3.0,2.0,1.0,15.0,0.8,2.0
124,3.0,5.0,11.0,14.0,1.0,4.0,3.0,14.0,0.2,1.0
125,3.0,5.0,8.0,14.0,5.0,1.0,1.0,15.0,0.5,1.0
126,3.0,5.0,12.0,14.0,4.0,5.0,3.0,14.0,0.2,1.0
127,3.0,5.0,9.0,14.0,3.0,2.0,1.0,15.0,0.8,2.0
128,3.0,5.0,11.0,14.0,1.0,4.0,3.0,14.0,0.2,1.0
129,3.0,5.0,12.0,14.0,4.0,5.0,3.0,14.0,0.2,1.0
130,3.0,5.0,10.0,14.0,2.0,3.0,2.0,13.0,0.8,2.0
131,3.0,5.0,9.0,14.0,3.0,2.0,1.0,15.0,0.8,2.0
132,3.0,5.0,10.0,14.0,2.0,3.0,2.0,13.0,0.8,2.0
133,3.0,5.0,8.0,14.0,5.0,1.0,1.0,15.0,0.5,2.0
134,3.0,5.0,8.0,14.0,5.0,1.0,1.0,15.0,0.5,1.0
135,3.0,5.0,11.0,14.0,1.0,4.0,3.0,14.0,0.2,1.0
136,3.0,5.0,9.0,14.0,3.0,2.0,1.0,15.0,0.8,2.0
137,3.0,5.0,12.0,14.0,4.0,5.0,3.0,14.0,0.2,1.0
138,3.0,5.0,11.0,14.0,1.0,4.0,3.0,14.0,0.2,1.0
139,3.0,5.0,10.0,14.0,2.0,3.0,2.0,13.0,0.8,2.0
140,3.0,5.0,10.0,14.0,2.0,3.0,2.0,13.0,0.8,1.0
141,3.0,5.0,8.0,14.0,5.0,1.0,1.0,15.0,0.5,1.0
142,3.0,5.0,11.0,14.0,1.0,4.0,3.0,14.0,0.2,1.0
143,3.0,5.0,8.0,14.0,5.0,1.0,1.0,15.0,0.5,2.0
144,3.0,5.0,12.0,14.0,4.0,5.0,3.0,14.0,0.2,1.0
145,3.0,5.0,9.0,14.0,3.0,2.0,1.0,15.0,0.8,2.0
146,3.0,5.0,9.0,14.0,3.0,2.0,1.0,15.0,0.8,1.0
147,3.0,5.0,11.0,14.0,1.0,4.0,3.0,14.0,0.2,1.0
148,3.0,5.0,10.0,14.0,2.0,3.0,2.0,13.0,0.8,2.0
149,3.0,5.0,11.0,14.0,1.0,4.0,3.0,14.0,0.2,1.0
150,3.0,5.0,9.0,14.0,3.0,2.0,1.0,15.0,0.8,1.0
151,3.0,5.0,12.0,14.0,4.0,5.0,3.0,14.0,0.2,1.0
152,3.0,5.0,12.0,14.0,4.0,5.0,3.0,14.0,0.2,2.0
153,3.0,5.0,11.0,14.0,1.0,4.0,3.0,14.0,0.2,2.0
154,3.0,5.0,9.0,14.0,3.0,2.0,1.0,15.0,0.8,2.0
155,3.0,5.0,10.0,14.0,2.0,3.0,2.0,13.0,0.8,2.0
156,3.0,5.0,11.0,14.0,1.0,4.0,3.0,14.0,0.2,1.0
157,3.0,5.0,10.0,14.0,2.0,3.0,2.0,13.0,0.8,2.0
158,3.0,5.0,8.0,14.0,5.0,1.0,1.0,15.0,0.5,2.0
159,3.0,5.0,8.0,14.0,5.0,1.0,1.0,15.0,0.5,2.0
160,3.0,5.0,12.0,14.0,4.0,5.0,3.0,14.0,0.2,1.0
161,3.0,5.0,11.0,14.0,1.0,4.0,3.0,14.0,0.2,2.0
162,3.0,5.0,9.0,14.0,3.0,2.0,1.0,15.0,0.8,2.0
163,3.0,5.0,9.0,14.0,3.0,2.0,1.0,15.0,0.8,2.0
164,3.0,5.0,10.0,14.0,2.0,3.0,2.0,13.0,0.8,1.0
165,3.0,5.0,12.0,14.0,4.0,5.0,3.0,14.0,0.2,1.0
166,3.0,5.0,10.0,14.0,2.0,3.0,2.0,13.0,0.8,2.0
167,3.0,5.0,11.0,14.0,1.0,4.0,3.0,14.0,0.2,1.0
168,3.0,5.0,8.0,14.0,5.0,1.0,1.0,15.0,0.5,2.0
169,3.0,5.0,8.0,14.0,5.0,1.0,1.0,15.0,0.5,1.0
170,3.0,5.0,8.0,14.0,5.0,1.0,1.0,15.0,0.5,2.0
171,3.0,5.0,9.0,14.0,3.0,2.0,1.0,15.0,0.8,2.0
172,3.0,5.0,12.0,14.0,4.0,5.0,3.0,14.0,0.2,2.0
173,3.0,5.0,9.0,14.0,3.0,2.0,1.0,15.0,0.8,2.0
174,3.0,5.0,8.0,14.0,5.0,1.0,1.0,15.0,0.5,2.0
175,3.0,5.0,10.0,14.0,2.0,3.0,2.0,13.0,0.8,2.0
176,3.0,5.0,12.0,14.0,4.0,5.0,3.0,14.0,0.2,1.0
177,3.0,5.0,10.0,14.0,2.0,3.0,2.0,13.0,0.8,1.0
178,3.0,5.0,11.0,14.0,1.0,4.0,3.0,14.0,0.2,1.0
179,3.0,5.0,11.0,14.0,1.0,4.0,3.0,14.0,0.2,2.0
180,4.0,2.0,14.0,15.0,1.0,2.0,2.0,13.0,0.5,2.0
181,4.0,2.0,14.0,15.0,1.0,2.0,2.0,13.0,0.5,2.0
182,4.0,2.0,13.0,15.0,4.0,1.0,1.0,15.0,0.8,2.0
183,4.0,2.0,13.0,15.0,4.0,1.0,1.0,15.0,0.8,2.0
184,4.0,2.0,14.0,15.0,1.0,2.0,2.0,13.0,0.5,1.0
185,4.0,2.0,14.0,15.0,1.0,2.0,2.0,13.0,0.5,2.0
186,4.0,2.0,13.0,15.0,4.0,1.0,1.0,15.0,0.8,2.0
187,4.0,2.0,13.0,15.0,4.0,1.0,1.0,15.0,0.8,2.0
188,4.0,2.0,14.0,15.0,1.0,2.0,2.0,13.0,0.5,2.0
189,4.0,2.0,13.0,15.0,4.0,1.0,1.0,15.0,0.8,1.0
190,4.0,2.0,13.0,15.0,4.0,1.0,1.0,15.0,0.8,1.0
191,4.0,2.0,14.0,15.0,1.0,2.0,2.0,13.0,0.5,1.0
192,4.0,2.0,13.0,15.0,4.0,1.0,1.0,15.0,0.8,2.0
193,4.0,2.0,14.0,15.0,1.0,2.0,2.0,13.0,0.5,2.0
194,4.0,2.0,13.0,15.0,4.0,1.0,1.0,15.0,0.8,2.0
195,4.0,2.0,14.0,15.0,1.0,2.0,2.0,13.0,0.5,1.0
196,4.0,2.0,13.0,15.0,4.0,1.0,1.0,15.0,0.8,2.0
197,4.0,2.0,14.0,15.0,1.0,2.0,2.0,13.0,0.5,1.0
198,4.0,2.0,14.0,15.0,1.0,2.0,2.0,13.0,0.5,1.0
199,4.0,2.0,14.0,15.0,1.0,2.0,2.0,13.0,0.5,2.0
200,4.0,2.0,13.0,15.0,4.0,1.0,1.0,15.0,0.8,2.0
201,4.0,2.0,14.0,15.0,1.0,2.0,2.0,13.0,0.5,2.0
202,4.0,2.0,13.0,15.0,4.0,1.0,1.0,15.0,0.8,2.0
203,4.0,2.0,13.0,15.0,4.0,1.0,1.0,15.0,0.8,2.0
204,4.0,2.0,14.0,15.0,1.0,2.0,2.0,13.0,0.5,1.0
205,4.0,2.0,13.0,15.0,4.0,1.0,1.0,15.0,0.5,2.0
206,4.0,2.0,14.0,15.0,1.0,2.0,2.0,13.0,0.5,2.0
207,4.0,2.0,14.0,15.0,1.0,2.0,2.0,13.0,0.5,2.0
208,4.0,2.0,13.0,15.0,4.0,1.0,1.0,15.0,0.8,2.0
209,4.0,2.0,13.0,15.0,4.0,1.0,1.0,15.0,0.8,2.0
210,5.0,2.0,16.0,10.0,5.0,2.0,3.0,14.0,0.2,1.0
211,5.0,2.0,15.0,10.0,6.0,1.0,2.0,13.0,0.8,2.0
212,5.0,2.0,15.0,10.0,6.0,1.0,2.0,13.0,0.8,2.0
213,5.0,2.0,16.0,10.0,5.0,2.0,3.0,14.0,0.2,1.0
214,5.0,2.0,16.0,10.0,5.0,2.0,3.0,14.0,0.2,2.0
215,5.0,2.0,15.0,10.0,6.0,1.0,2.0,13.0,0.8,1.0
216,5.0,2.0,15.0,10.0,6.0,1.0,2.0,13.0,0.8,2.0
217,5.0,2.0,16.0,10.0,5.0,2.0,3.0,14.0,0.2,1.0
218,5.0,2.0,16.0,10.0,5.0,2.0,3.0,14.0,0.2,1.0
219,5.0,2.0,15.0,10.0,6.0,1.0,2.0,13.0,0.8,2.0
220,5.0,2.0,16.0,10.0,5.0,2.0,3.0,14.0,0.2,2.0
221,5.0,2.0,15.0,10.0,6.0,1.0,2.0,13.0,0.8,2.0
222,5.0,2.0,16.0,10.0,5.0,2.0,3.0,14.0,0.2,1.0
223,5.0,2.0,16.0,10.0,5.0,2.0,3.0,14.0,0.2,1.0
224,5.0,2.0,15.0,10.0,6.0,1.0,2.0,13.0,0.8,2.0
225,5.0,2.0,15.0,10.0,6.0,1.0,2.0,13.0,0.8,2.0
226,5.0,2.0,16.0,10.0,5.0,2.0,3.0,14.0,0.2,1.0
227,5.0,2.0,15.0,10.0,6.0,1.0,2.0,13.0,0.8,2.0
228,5.0,2.0,15.0,10.0,6.0,1.0,2.0,13.0,0.8,1.0
229,5.0,2.0,16.0,10.0,5.0,2.0,3.0,14.0,0.2,1.0
230,5.0,2.0,15.0,10.0,6.0,1.0,2.0,13.0,0.8,2.0
231,5.0,2.0,16.0,10.0,5.0,2.0,3.0,14.0,0.2,1.0
232,5.0,2.0,16.0,10.0,5.0,2.0,3.0,14.0,0.2,1.0
233,5.0,2.0,15.0,10.0,6.0,1.0,2.0,13.0,0.8,2.0
234,5.0,2.0,16.0,10.0,5.0,2.0,3.0,14.0,0.2,2.0
235,5.0,2.0,15.0,10.0,6.0,1.0,2.0,13.0,0.8,1.0
236,5.0,2.0,16.0,10.0,5.0,2.0,3.0,14.0,0.2,1.0
237,5.0,2.0,15.0,10.0,6.0,1.0,2.0,13.0,0.8,2.0
238,5.0,2.0,15.0,10.0,6.0,1.0,2.0,13.0,0.8,2.0
239,5.0,2.0,16.0,10.0,5.0,2.0,3.0,14.0,0.2,1.0
240,6.0,2.0,18.0,13.0,6.0,2.0,3.0,14.0,0.2,2.0
241,6.0,2.0,18.0,13.0,6.0,2.0,3.0,14.0,0.2,1.0
242,6.0,2.0,17.0,13.0,1.0,1.0,1.0,15.0,0.8,2.0
243,6.0,2.0,18.0,13.0,6.0,2.0,3.0,14.0,0.2,1.0
244,6.0,2.0,17.0,13.0,1.0,1.0,1.0,15.0,0.8,1.0
245,6.0,2.0,17.0,13.0,1.0,1.0,1.0,15.0,0.8,1.0
246,6.0,2.0,18.0,13.0,6.0,2.0,3.0,14.0,0.2,1.0
247,6.0,2.0,17.0,13.0,1.0,1.0,1.0,15.0,0.8,2.0
248,6.0,2.0,18.0,13.0,6.0,2.0,3.0,14.0,0.2,1.0
249,6.0,2.0,18.0,13.0,6.0,2.0,3.0,14.0,0.2,1.0
250,6.0,2.0,17.0,13.0,1.0,1.0,1.0,15.0,0.8,2.0
251,6.0,2.0,17.0,13.0,1.0,1.0,1.0,15.0,0.8,2.0
252,6.0,2.0,18.0,13.0,6.0,2.0,3.0,14.0,0.2,1.0
253,6.0,2.0,18.0,13.0,6.0,2.0,3.0,14.0,0.2,1.0
254,6.0,2.0,17.0,13.0,1.0,1.0,1.0,15.0,0.8,2.0
255,6.0,2.0,17.0,13.0,1.0,1.0,1.0,15.0,0.8,2.0
256,6.0,2.0,18.0,13.0,6.0,2.0,3.0,14.0,0.2,2.0
257,6.0,2.0,17.0,13.0,1.0,1.0,1.0,15.0,0.8,2.0
258,6.0,2.0,18.0,13.0,6.0,2.0,3.0,14.0,0.2,1.0
259,6.0,2.0,18.0,13.0,6.0,2.0,3.0,14.0,0.2,2.0
260,6.0,2.0,17.0,13.0,1.0,1.0,1.0,15.0,0.8,2.0
261,6.0,2.0,18.0,13.0,6.0,2.0,3.0,14.0,0.2,1.0
262,6.0,2.0,17.0,13.0,1.0,1.0,1.0,15.0,0.8,2.0
263,6.0,2.0,17.0,13.0,1.0,1.0,1.0,15.0,0.8,1.0
264,6.0,2.0,18.0,13.0,6.0,2.0,3.0,14.0,0.2,1.0
265,6.0,2.0,17.0,13.0,1.0,1.0,1.0,15.0,0.2,1.0
266,6.0,2.0,18.0,13.0,6.0,2.0,3.0,14.0,0.2,2.0
267,6.0,2.0,18.0,13.0,6.0,2.0,3.0,14.0,0.2,1.0
268,6.0,2.0,17.0,13.0,1.0,1.0,1.0,15.0,0.8,2.0
269,6.0,2.0,17.0,13.0,1.0,1.0,1.0,15.0,0.8,1.0
270,7.0,3.0,19.0,4.0,1.0,1.0,2.0,13.0,0.2,1.0
271,7.0,3.0,19.0,4.0,1.0,1.0,2.0,13.0,0.2,2.0
272,7.0,3.0,20.0,4.0,4.0,2.0,2.0,13.0,0.8,1.0
273,7.0,3.0,21.0,4.0,5.0,3.0,3.0,14.0,0.5,1.0
274,7.0,3.0,20.0,4.0,4.0,2.0,2.0,13.0,0.8,2.0
275,7.0,3.0,19.0,4.0,1.0,1.0,2.0,13.0,0.2,1.0
276,7.0,3.0,20.0,4.0,4.0,2.0,2.0,13.0,0.8,2.0
277,7.0,3.0,21.0,4.0,5.0,3.0,3.0,14.0,0.5,1.0
278,7.0,3.0,20.0,4.0,4.0,2.0,2.0,13.0,0.8,2.0
279,7.0,3.0,21.0,4.0,5.0,3.0,3.0,14.0,0.5,2.0
280,7.0,3.0,19.0,4.0,1.0,1.0,2.0,13.0,0.2,1.0
281,7.0,3.0,21.0,4.0,5.0,3.0,3.0,14.0,0.5,2.0
282,7.0,3.0,20.0,4.0,4.0,2.0,2.0,13.0,0.8,2.0
283,7.0,3.0,20.0,4.0,4.0,2.0,2.0,13.0,0.8,2.0
284,7.0,3.0,19.0,4.0,1.0,1.0,2.0,13.0,0.2,1.0
285,7.0,3.0,19.0,4.0,1.0,1.0,2.0,13.0,0.2,1.0
286,7.0,3.0,21.0,4.0,5.0,3.0,3.0,14.0,0.5,1.0
287,7.0,3.0,21.0,4.0,5.0,3.0,3.0,14.0,0.5,1.0
288,7.0,3.0,20.0,4.0,4.0,2.0,2.0,13.0,0.8,2.0
289,7.0,3.0,19.0,4.0,1.0,1.0,2.0,13.0,0.2,1.0
290,7.0,3.0,19.0,4.0,1.0,1.0,2.0,13.0,0.2,2.0
291,7.0,3.0,20.0,4.0,4.0,2.0,2.0,13.0,0.8,2.0
292,7.0,3.0,21.0,4.0,5.0,3.0,3.0,14.0,0.5,1.0
293,7.0,3.0,19.0,4.0,1.0,1.0,2.0,13.0,0.2,1.0
294,7.0,3.0,20.0,4.0,4.0,2.0,2.0,13.0,0.8,1.0
295,7.0,3.0,21.0,4.0,5.0,3.0,3.0,14.0,0.5,2.0
296,7.0,3.0,21.0,4.0,5.0,3.0,3.0,14.0,0.5,2.0
297,7.0,3.0,20.0,4.0,4.0,2.0,2.0,13.0,0.8,2.0
298,7.0,3.0,20.0,4.0,4.0,2.0,2.0,13.0,0.8,1.0
299,7.0,3.0,21.0,4.0,5.0,3.0,3.0,14.0,0.5,2.0
300,7.0,3.0,19.0,4.0,1.0,1.0,2.0,13.0,0.2,1.0
301,7.0,3.0,19.0,4.0,1.0,1.0,2.0,13.0,0.2,1.0
302,7.0,3.0,21.0,4.0,5.0,3.0,3.0,14.0,0.5,1.0
303,7.0,3.0,20.0,4.0,4.0,2.0,2.0,13.0,0.8,2.0
304,7.0,3.0,20.0,4.0,4.0,2.0,2.0,13.0,0.8,2.0
305,7.0,3.0,19.0,4.0,1.0,1.0,2.0,13.0,0.2,2.0
306,7.0,3.0,19.0,4.0,1.0,1.0,2.0,13.0,0.2,1.0
307,7.0,3.0,21.0,4.0,5.0,3.0,3.0,14.0,0.5,1.0
308,7.0,3.0,21.0,4.0,5.0,3.0,3.0,14.0,0.8,2.0
309,7.0,3.0,19.0,4.0,1.0,1.0,2.0,13.0,0.2,1.0
310,7.0,3.0,19.0,4.0,1.0,1.0,2.0,13.0,0.2,2.0
311,7.0,3.0,20.0,4.0,4.0,2.0,2.0,13.0,0.8,1.0
312,7.0,3.0,21.0,4.0,5.0,3.0,3.0,14.0,0.5,1.0
313,7.0,3.0,20.0,4.0,4.0,2.0,2.0,13.0,0.8,2.0
314,7.0,3.0,21.0,4.0,5.0,3.0,3.0,14.0,0.5,1.0
315,8.0,5.0,24.0,17.0,3.0,3.0,3.0,14.0,0.8,2.0
316,8.0,5.0,23.0,17.0,6.0,2.0,2.0,13.0,0.5,1.0
317,8.0,5.0,24.0,17.0,3.0,3.0,3.0,14.0,0.8,2.0
318,8.0,5.0,26.0,17.0,5.0,5.0,3.0,14.0,0.8,2.0
319,8.0,5.0,23.0,17.0,6.0,2.0,2.0,13.0,0.5,2.0
320,8.0,5.0,22.0,17.0,4.0,1.0,1.0,15.0,0.5,1.0
321,8.0,5.0,25.0,17.0,2.0,4.0,3.0,14.0,0.2,1.0
322,8.0,5.0,22.0,17.0,4.0,1.0,1.0,15.0,0.5,2.0
323,8.0,5.0,25.0,17.0,2.0,4.0,3.0,14.0,0.2,1.0
324,8.0,5.0,24.0,17.0,3.0,3.0,3.0,14.0,0.8,1.0
325,8.0,5.0,26.0,17.0,5.0,5.0,3.0,14.0,0.8,2.0
326,8.0,5.0,24.0,17.0,3.0,3.0,3.0,14.0,0.8,1.0
327,8.0,5.0,26.0,17.0,5.0,5.0,3.0,14.0,0.8,2.0
328,8.0,5.0,23.0,17.0,6.0,2.0,2.0,13.0,0.5,2.0
329,8.0,5.0,25.0,17.0,2.0,4.0,3.0,14.0,0.2,1.0
