,block #,set size,overall stimulus id,image folder,image number,in block stim #,correct action #,correct key#,2/1 correct FB proba,CorrectFB value
47,1.0,5.0,2.0,9.0,2.0,2.0,1.0,14.0,0.2,1.0
48,1.0,5.0,5.0,9.0,6.0,5.0,3.0,15.0,0.5,2.0
49,1.0,5.0,4.0,9.0,1.0,4.0,3.0,15.0,0.8,2.0
50,1.0,5.0,3.0,9.0,5.0,3.0,2.0,13.0,0.8,1.0
51,1.0,5.0,3.0,9.0,5.0,3.0,2.0,13.0,0.8,2.0
52,1.0,5.0,4.0,9.0,1.0,4.0,3.0,15.0,0.8,1.0
53,1.0,5.0,5.0,9.0,6.0,5.0,3.0,15.0,0.5,1.0
54,1.0,5.0,1.0,9.0,4.0,1.0,1.0,14.0,0.2,1.0
55,1.0,5.0,1.0,9.0,4.0,1.0,1.0,14.0,0.2,1.0
56,1.0,5.0,2.0,9.0,2.0,2.0,1.0,14.0,0.2,1.0
57,1.0,5.0,5.0,9.0,6.0,5.0,3.0,15.0,0.5,2.0
58,1.0,5.0,3.0,9.0,5.0,3.0,2.0,13.0,0.8,2.0
59,1.0,5.0,4.0,9.0,1.0,4.0,3.0,15.0,0.8,2.0
60,1.0,5.0,2.0,9.0,2.0,2.0,1.0,14.0,0.2,1.0
61,1.0,5.0,5.0,9.0,6.0,5.0,3.0,15.0,0.5,2.0
62,1.0,5.0,3.0,9.0,5.0,3.0,2.0,13.0,0.8,2.0
63,1.0,5.0,1.0,9.0,4.0,1.0,1.0,14.0,0.2,2.0
64,1.0,5.0,4.0,9.0,1.0,4.0,3.0,15.0,0.2,2.0
65,1.0,5.0,1.0,9.0,4.0,1.0,1.0,14.0,0.2,1.0
66,1.0,5.0,5.0,9.0,6.0,5.0,3.0,15.0,0.5,1.0
67,1.0,5.0,3.0,9.0,5.0,3.0,2.0,13.0,0.8,2.0
68,1.0,5.0,1.0,9.0,4.0,1.0,1.0,14.0,0.2,1.0
69,1.0,5.0,2.0,9.0,2.0,2.0,1.0,14.0,0.2,1.0
70,1.0,5.0,3.0,9.0,5.0,3.0,2.0,13.0,0.8,2.0
71,1.0,5.0,5.0,9.0,6.0,5.0,3.0,15.0,0.5,2.0
72,1.0,5.0,4.0,9.0,1.0,4.0,3.0,15.0,0.8,1.0
73,1.0,5.0,4.0,9.0,1.0,4.0,3.0,15.0,0.8,2.0
74,1.0,5.0,2.0,9.0,2.0,2.0,1.0,14.0,0.2,1.0
75,2.0,4.0,8.0,4.0,2.0,3.0,2.0,13.0,0.2,1.0
76,2.0,4.0,7.0,4.0,4.0,2.0,2.0,13.0,0.5,2.0
77,2.0,4.0,9.0,4.0,5.0,4.0,3.0,15.0,0.8,2.0
78,2.0,4.0,7.0,4.0,4.0,2.0,2.0,13.0,0.5,2.0
79,2.0,4.0,6.0,4.0,3.0,1.0,1.0,14.0,0.2,2.0
80,2.0,4.0,6.0,4.0,3.0,1.0,1.0,14.0,0.2,1.0
81,2.0,4.0,9.0,4.0,5.0,4.0,3.0,15.0,0.8,2.0
82,2.0,4.0,8.0,4.0,2.0,3.0,2.0,13.0,0.2,1.0
83,2.0,4.0,8.0,4.0,2.0,3.0,2.0,13.0,0.2,2.0
84,2.0,4.0,9.0,4.0,5.0,4.0,3.0,15.0,0.8,2.0
85,2.0,4.0,7.0,4.0,4.0,2.0,2.0,13.0,0.5,1.0
86,2.0,4.0,6.0,4.0,3.0,1.0,1.0,14.0,0.2,1.0
87,2.0,4.0,7.0,4.0,4.0,2.0,2.0,13.0,0.5,1.0
88,2.0,4.0,6.0,4.0,3.0,1.0,1.0,14.0,0.2,1.0
89,2.0,4.0,8.0,4.0,2.0,3.0,2.0,13.0,0.2,1.0
90,2.0,4.0,9.0,4.0,5.0,4.0,3.0,15.0,0.8,1.0
91,2.0,4.0,7.0,4.0,4.0,2.0,2.0,13.0,0.5,2.0
92,2.0,4.0,9.0,4.0,5.0,4.0,3.0,15.0,0.8,1.0
93,2.0,4.0,7.0,4.0,4.0,2.0,2.0,13.0,0.5,2.0
94,2.0,4.0,8.0,4.0,2.0,3.0,2.0,13.0,0.2,1.0
95,2.0,4.0,6.0,4.0,3.0,1.0,1.0,14.0,0.2,1.0
96,2.0,4.0,7.0,4.0,4.0,2.0,2.0,13.0,0.5,1.0
97,2.0,4.0,8.0,4.0,2.0,3.0,2.0,13.0,0.2,1.0
98,2.0,4.0,9.0,4.0,5.0,4.0,3.0,15.0,0.8,2.0
99,2.0,4.0,8.0,4.0,2.0,3.0,2.0,13.0,0.2,1.0
100,2.0,4.0,9.0,4.0,5.0,4.0,3.0,15.0,0.8,2.0
101,2.0,4.0,7.0,4.0,4.0,2.0,2.0,13.0,0.5,2.0
102,2.0,4.0,6.0,4.0,3.0,1.0,1.0,14.0,0.2,1.0
103,2.0,4.0,6.0,4.0,3.0,1.0,1.0,14.0,0.2,1.0
104,2.0,4.0,8.0,4.0,2.0,3.0,2.0,13.0,0.2,1.0
105,2.0,4.0,9.0,4.0,5.0,4.0,3.0,15.0,0.8,2.0
106,2.0,4.0,8.0,4.0,2.0,3.0,2.0,13.0,0.2,1.0
107,2.0,4.0,7.0,4.0,4.0,2.0,2.0,13.0,0.5,1.0
108,2.0,4.0,9.0,4.0,5.0,4.0,3.0,15.0,0.8,2.0
109,2.0,4.0,6.0,4.0,3.0,1.0,1.0,14.0,0.2,1.0
110,2.0,4.0,6.0,4.0,3.0,1.0,1.0,14.0,0.2,1.0
111,2.0,4.0,8.0,4.0,2.0,3.0,2.0,13.0,0.2,2.0
112,2.0,4.0,6.0,4.0,3.0,1.0,1.0,14.0,0.2,2.0
113,2.0,4.0,7.0,4.0,4.0,2.0,2.0,13.0,0.5,1.0
114,2.0,4.0,9.0,4.0,5.0,4.0,3.0,15.0,0.8,2.0
115,2.0,4.0,6.0,4.0,3.0,1.0,1.0,14.0,0.2,2.0
116,2.0,4.0,7.0,4.0,4.0,2.0,2.0,13.0,0.5,2.0
117,2.0,4.0,8.0,4.0,2.0,3.0,2.0,13.0,0.2,1.0
118,2.0,4.0,8.0,4.0,2.0,3.0,2.0,13.0,0.2,1.0
119,2.0,4.0,9.0,4.0,5.0,4.0,3.0,15.0,0.8,2.0
120,2.0,4.0,6.0,4.0,3.0,1.0,1.0,14.0,0.2,1.0
121,2.0,4.0,7.0,4.0,4.0,2.0,2.0,13.0,0.5,2.0
122,2.0,4.0,8.0,4.0,2.0,3.0,2.0,13.0,0.2,2.0
123,2.0,4.0,9.0,4.0,5.0,4.0,3.0,15.0,0.8,2.0
124,2.0,4.0,6.0,4.0,3.0,1.0,1.0,14.0,0.2,1.0
125,2.0,4.0,7.0,4.0,4.0,2.0,2.0,13.0,0.2,1.0
126,2.0,4.0,9.0,4.0,5.0,4.0,3.0,15.0,0.2,2.0
127,2.0,4.0,8.0,4.0,2.0,3.0,2.0,13.0,0.2,1.0
128,2.0,4.0,7.0,4.0,4.0,2.0,2.0,13.0,0.5,2.0
129,2.0,4.0,9.0,4.0,5.0,4.0,3.0,15.0,0.8,2.0
130,2.0,4.0,7.0,4.0,4.0,2.0,2.0,13.0,0.5,2.0
131,2.0,4.0,6.0,4.0,3.0,1.0,1.0,14.0,0.2,2.0
132,2.0,4.0,6.0,4.0,3.0,1.0,1.0,14.0,0.2,1.0
133,2.0,4.0,9.0,4.0,5.0,4.0,3.0,15.0,0.8,2.0
134,2.0,4.0,8.0,4.0,2.0,3.0,2.0,13.0,0.2,1.0
135,3.0,3.0,12.0,7.0,5.0,3.0,2.0,13.0,0.8,1.0
136,3.0,3.0,11.0,7.0,6.0,2.0,1.0,14.0,0.5,1.0
137,3.0,3.0,10.0,7.0,1.0,1.0,1.0,14.0,0.2,1.0
138,3.0,3.0,12.0,7.0,5.0,3.0,2.0,13.0,0.8,2.0
139,3.0,3.0,10.0,7.0,1.0,1.0,1.0,14.0,0.2,1.0
140,3.0,3.0,11.0,7.0,6.0,2.0,1.0,14.0,0.5,2.0
141,3.0,3.0,10.0,7.0,1.0,1.0,1.0,14.0,0.2,1.0
142,3.0,3.0,12.0,7.0,5.0,3.0,2.0,13.0,0.8,1.0
143,3.0,3.0,12.0,7.0,5.0,3.0,2.0,13.0,0.8,2.0
144,3.0,3.0,11.0,7.0,6.0,2.0,1.0,14.0,0.5,2.0
145,3.0,3.0,10.0,7.0,1.0,1.0,1.0,14.0,0.2,2.0
146,3.0,3.0,12.0,7.0,5.0,3.0,2.0,13.0,0.8,2.0
147,3.0,3.0,11.0,7.0,6.0,2.0,1.0,14.0,0.5,1.0
148,3.0,3.0,11.0,7.0,6.0,2.0,1.0,14.0,0.5,2.0
149,3.0,3.0,10.0,7.0,1.0,1.0,1.0,14.0,0.2,1.0
150,3.0,3.0,10.0,7.0,1.0,1.0,1.0,14.0,0.2,2.0
151,3.0,3.0,12.0,7.0,5.0,3.0,2.0,13.0,0.8,2.0
152,3.0,3.0,11.0,7.0,6.0,2.0,1.0,14.0,0.5,2.0
153,3.0,3.0,11.0,7.0,6.0,2.0,1.0,14.0,0.5,1.0
154,3.0,3.0,10.0,7.0,1.0,1.0,1.0,14.0,0.2,1.0
155,3.0,3.0,12.0,7.0,5.0,3.0,2.0,13.0,0.8,2.0
156,3.0,3.0,10.0,7.0,1.0,1.0,1.0,14.0,0.2,1.0
157,3.0,3.0,11.0,7.0,6.0,2.0,1.0,14.0,0.5,1.0
158,3.0,3.0,12.0,7.0,5.0,3.0,2.0,13.0,0.8,2.0
159,3.0,3.0,12.0,7.0,5.0,3.0,2.0,13.0,0.8,2.0
160,3.0,3.0,11.0,7.0,6.0,2.0,1.0,14.0,0.5,2.0
161,3.0,3.0,10.0,7.0,1.0,1.0,1.0,14.0,0.2,1.0
162,3.0,3.0,12.0,7.0,5.0,3.0,2.0,13.0,0.8,2.0
163,3.0,3.0,11.0,7.0,6.0,2.0,1.0,14.0,0.5,1.0
164,3.0,3.0,12.0,7.0,5.0,3.0,2.0,13.0,0.8,1.0
165,3.0,3.0,11.0,7.0,6.0,2.0,1.0,14.0,0.5,1.0
166,3.0,3.0,10.0,7.0,1.0,1.0,1.0,14.0,0.2,1.0
167,3.0,3.0,10.0,7.0,1.0,1.0,1.0,14.0,0.2,1.0
168,3.0,3.0,12.0,7.0,5.0,3.0,2.0,13.0,0.8,2.0
169,3.0,3.0,12.0,7.0,5.0,3.0,2.0,13.0,0.8,1.0
170,3.0,3.0,11.0,7.0,6.0,2.0,1.0,14.0,0.5,2.0
171,3.0,3.0,10.0,7.0,1.0,1.0,1.0,14.0,0.2,1.0
172,3.0,3.0,11.0,7.0,6.0,2.0,1.0,14.0,0.5,2.0
173,3.0,3.0,10.0,7.0,1.0,1.0,1.0,14.0,0.2,1.0
174,3.0,3.0,12.0,7.0,5.0,3.0,2.0,13.0,0.8,1.0
175,3.0,3.0,11.0,7.0,6.0,2.0,1.0,14.0,0.5,1.0
176,3.0,3.0,10.0,7.0,1.0,1.0,1.0,14.0,0.2,1.0
177,3.0,3.0,12.0,7.0,5.0,3.0,2.0,13.0,0.8,2.0
178,3.0,3.0,10.0,7.0,1.0,1.0,1.0,14.0,0.2,1.0
179,3.0,3.0,11.0,7.0,6.0,2.0,1.0,14.0,0.5,2.0
180,4.0,2.0,13.0,2.0,1.0,1.0,1.0,14.0,0.2,1.0
181,4.0,2.0,14.0,2.0,2.0,2.0,3.0,15.0,0.5,2.0
182,4.0,2.0,14.0,2.0,2.0,2.0,3.0,15.0,0.5,1.0
183,4.0,2.0,13.0,2.0,1.0,1.0,1.0,14.0,0.2,1.0
184,4.0,2.0,14.0,2.0,2.0,2.0,3.0,15.0,0.5,1.0
185,4.0,2.0,14.0,2.0,2.0,2.0,3.0,15.0,0.5,1.0
186,4.0,2.0,13.0,2.0,1.0,1.0,1.0,14.0,0.2,1.0
187,4.0,2.0,13.0,2.0,1.0,1.0,1.0,14.0,0.2,2.0
188,4.0,2.0,14.0,2.0,2.0,2.0,3.0,15.0,0.5,2.0
189,4.0,2.0,14.0,2.0,2.0,2.0,3.0,15.0,0.5,2.0
190,4.0,2.0,13.0,2.0,1.0,1.0,1.0,14.0,0.2,2.0
191,4.0,2.0,13.0,2.0,1.0,1.0,1.0,14.0,0.2,1.0
192,4.0,2.0,14.0,2.0,2.0,2.0,3.0,15.0,0.5,1.0
193,4.0,2.0,14.0,2.0,2.0,2.0,3.0,15.0,0.5,2.0
194,4.0,2.0,13.0,2.0,1.0,1.0,1.0,14.0,0.2,1.0
195,4.0,2.0,14.0,2.0,2.0,2.0,3.0,15.0,0.5,1.0
196,4.0,2.0,13.0,2.0,1.0,1.0,1.0,14.0,0.2,1.0
197,4.0,2.0,13.0,2.0,1.0,1.0,1.0,14.0,0.2,1.0
198,4.0,2.0,13.0,2.0,1.0,1.0,1.0,14.0,0.2,1.0
199,4.0,2.0,13.0,2.0,1.0,1.0,1.0,14.0,0.2,1.0
200,4.0,2.0,14.0,2.0,2.0,2.0,3.0,15.0,0.5,2.0
201,4.0,2.0,14.0,2.0,2.0,2.0,3.0,15.0,0.5,2.0
202,4.0,2.0,13.0,2.0,1.0,1.0,1.0,14.0,0.2,1.0
203,4.0,2.0,13.0,2.0,1.0,1.0,1.0,14.0,0.2,1.0
204,4.0,2.0,14.0,2.0,2.0,2.0,3.0,15.0,0.5,1.0
205,4.0,2.0,14.0,2.0,2.0,2.0,3.0,15.0,0.2,1.0
206,4.0,2.0,13.0,2.0,1.0,1.0,1.0,14.0,0.2,1.0
207,4.0,2.0,14.0,2.0,2.0,2.0,3.0,15.0,0.5,2.0
208,4.0,2.0,14.0,2.0,2.0,2.0,3.0,15.0,0.5,1.0
209,4.0,2.0,13.0,2.0,1.0,1.0,1.0,14.0,0.2,1.0
210,5.0,2.0,16.0,5.0,1.0,2.0,3.0,15.0,0.8,2.0
211,5.0,2.0,15.0,5.0,4.0,1.0,2.0,13.0,0.5,2.0
212,5.0,2.0,16.0,5.0,1.0,2.0,3.0,15.0,0.8,1.0
213,5.0,2.0,15.0,5.0,4.0,1.0,2.0,13.0,0.5,2.0
214,5.0,2.0,15.0,5.0,4.0,1.0,2.0,13.0,0.5,1.0
215,5.0,2.0,16.0,5.0,1.0,2.0,3.0,15.0,0.8,1.0
216,5.0,2.0,16.0,5.0,1.0,2.0,3.0,15.0,0.8,2.0
217,5.0,2.0,15.0,5.0,4.0,1.0,2.0,13.0,0.5,2.0
218,5.0,2.0,16.0,5.0,1.0,2.0,3.0,15.0,0.8,2.0
219,5.0,2.0,15.0,5.0,4.0,1.0,2.0,13.0,0.5,2.0
220,5.0,2.0,15.0,5.0,4.0,1.0,2.0,13.0,0.5,1.0
221,5.0,2.0,16.0,5.0,1.0,2.0,3.0,15.0,0.8,2.0
222,5.0,2.0,16.0,5.0,1.0,2.0,3.0,15.0,0.8,2.0
223,5.0,2.0,15.0,5.0,4.0,1.0,2.0,13.0,0.5,1.0
224,5.0,2.0,16.0,5.0,1.0,2.0,3.0,15.0,0.8,2.0
225,5.0,2.0,16.0,5.0,1.0,2.0,3.0,15.0,0.8,2.0
226,5.0,2.0,15.0,5.0,4.0,1.0,2.0,13.0,0.5,2.0
227,5.0,2.0,15.0,5.0,4.0,1.0,2.0,13.0,0.5,1.0
228,5.0,2.0,15.0,5.0,4.0,1.0,2.0,13.0,0.5,1.0
229,5.0,2.0,15.0,5.0,4.0,1.0,2.0,13.0,0.5,2.0
230,5.0,2.0,16.0,5.0,1.0,2.0,3.0,15.0,0.8,2.0
231,5.0,2.0,15.0,5.0,4.0,1.0,2.0,13.0,0.5,2.0
232,5.0,2.0,16.0,5.0,1.0,2.0,3.0,15.0,0.8,2.0
233,5.0,2.0,16.0,5.0,1.0,2.0,3.0,15.0,0.8,1.0
234,5.0,2.0,15.0,5.0,4.0,1.0,2.0,13.0,0.5,1.0
235,5.0,2.0,16.0,5.0,1.0,2.0,3.0,15.0,0.5,1.0
236,5.0,2.0,16.0,5.0,1.0,2.0,3.0,15.0,0.8,2.0
237,5.0,2.0,15.0,5.0,4.0,1.0,2.0,13.0,0.5,2.0
238,5.0,2.0,16.0,5.0,1.0,2.0,3.0,15.0,0.8,1.0
239,5.0,2.0,15.0,5.0,4.0,1.0,2.0,13.0,0.5,2.0
240,6.0,2.0,17.0,13.0,2.0,1.0,2.0,13.0,0.8,1.0
241,6.0,2.0,18.0,13.0,6.0,2.0,3.0,15.0,0.2,1.0
242,6.0,2.0,18.0,13.0,6.0,2.0,3.0,15.0,0.2,1.0
243,6.0,2.0,17.0,13.0,2.0,1.0,2.0,13.0,0.8,1.0
244,6.0,2.0,18.0,13.0,6.0,2.0,3.0,15.0,0.2,1.0
245,6.0,2.0,18.0,13.0,6.0,2.0,3.0,15.0,0.2,1.0
246,6.0,2.0,17.0,13.0,2.0,1.0,2.0,13.0,0.8,2.0
247,6.0,2.0,18.0,13.0,6.0,2.0,3.0,15.0,0.2,1.0
248,6.0,2.0,18.0,13.0,6.0,2.0,3.0,15.0,0.2,2.0
249,6.0,2.0,17.0,13.0,2.0,1.0,2.0,13.0,0.8,2.0
250,6.0,2.0,17.0,13.0,2.0,1.0,2.0,13.0,0.8,2.0
251,6.0,2.0,18.0,13.0,6.0,2.0,3.0,15.0,0.2,1.0
252,6.0,2.0,17.0,13.0,2.0,1.0,2.0,13.0,0.8,2.0
253,6.0,2.0,18.0,13.0,6.0,2.0,3.0,15.0,0.2,1.0
254,6.0,2.0,17.0,13.0,2.0,1.0,2.0,13.0,0.8,2.0
255,6.0,2.0,18.0,13.0,6.0,2.0,3.0,15.0,0.2,2.0
256,6.0,2.0,17.0,13.0,2.0,1.0,2.0,13.0,0.8,2.0
257,6.0,2.0,17.0,13.0,2.0,1.0,2.0,13.0,0.8,2.0
258,6.0,2.0,18.0,13.0,6.0,2.0,3.0,15.0,0.2,1.0
259,6.0,2.0,17.0,13.0,2.0,1.0,2.0,13.0,0.8,2.0
260,6.0,2.0,18.0,13.0,6.0,2.0,3.0,15.0,0.2,1.0
261,6.0,2.0,17.0,13.0,2.0,1.0,2.0,13.0,0.8,1.0
262,6.0,2.0,18.0,13.0,6.0,2.0,3.0,15.0,0.2,1.0
263,6.0,2.0,17.0,13.0,2.0,1.0,2.0,13.0,0.8,1.0
264,6.0,2.0,18.0,13.0,6.0,2.0,3.0,15.0,0.2,1.0
265,6.0,2.0,17.0,13.0,2.0,1.0,2.0,13.0,0.8,2.0
266,6.0,2.0,17.0,13.0,2.0,1.0,2.0,13.0,0.8,1.0
267,6.0,2.0,18.0,13.0,6.0,2.0,3.0,15.0,0.2,1.0
268,6.0,2.0,18.0,13.0,6.0,2.0,3.0,15.0,0.2,1.0
269,6.0,2.0,17.0,13.0,2.0,1.0,2.0,13.0,0.8,1.0
270,7.0,5.0,20.0,3.0,1.0,2.0,2.0,13.0,0.8,1.0
271,7.0,5.0,19.0,3.0,3.0,1.0,1.0,14.0,0.2,1.0
272,7.0,5.0,22.0,3.0,5.0,4.0,3.0,15.0,0.5,1.0
273,7.0,5.0,22.0,3.0,5.0,4.0,3.0,15.0,0.5,2.0
274,7.0,5.0,19.0,3.0,3.0,1.0,1.0,14.0,0.2,1.0
275,7.0,5.0,23.0,3.0,2.0,5.0,3.0,15.0,0.2,1.0
276,7.0,5.0,20.0,3.0,1.0,2.0,2.0,13.0,0.8,2.0
277,7.0,5.0,23.0,3.0,2.0,5.0,3.0,15.0,0.2,1.0
278,7.0,5.0,21.0,3.0,6.0,3.0,3.0,15.0,0.5,1.0
279,7.0,5.0,19.0,3.0,3.0,1.0,1.0,14.0,0.2,1.0
280,7.0,5.0,21.0,3.0,6.0,3.0,3.0,15.0,0.5,2.0
281,7.0,5.0,22.0,3.0,5.0,4.0,3.0,15.0,0.5,1.0
282,7.0,5.0,20.0,3.0,1.0,2.0,2.0,13.0,0.8,2.0
283,7.0,5.0,22.0,3.0,5.0,4.0,3.0,15.0,0.5,2.0
284,7.0,5.0,20.0,3.0,1.0,2.0,2.0,13.0,0.8,2.0
285,7.0,5.0,19.0,3.0,3.0,1.0,1.0,14.0,0.2,1.0
286,7.0,5.0,23.0,3.0,2.0,5.0,3.0,15.0,0.2,2.0
287,7.0,5.0,19.0,3.0,3.0,1.0,1.0,14.0,0.2,2.0
288,7.0,5.0,23.0,3.0,2.0,5.0,3.0,15.0,0.2,1.0
289,7.0,5.0,21.0,3.0,6.0,3.0,3.0,15.0,0.5,2.0
290,7.0,5.0,22.0,3.0,5.0,4.0,3.0,15.0,0.5,1.0
291,7.0,5.0,22.0,3.0,5.0,4.0,3.0,15.0,0.5,2.0
292,7.0,5.0,20.0,3.0,1.0,2.0,2.0,13.0,0.8,1.0
293,7.0,5.0,21.0,3.0,6.0,3.0,3.0,15.0,0.5,2.0
294,7.0,5.0,23.0,3.0,2.0,5.0,3.0,15.0,0.2,1.0
295,7.0,5.0,20.0,3.0,1.0,2.0,2.0,13.0,0.8,2.0
296,7.0,5.0,19.0,3.0,3.0,1.0,1.0,14.0,0.2,1.0
297,7.0,5.0,21.0,3.0,6.0,3.0,3.0,15.0,0.5,1.0
298,7.0,5.0,23.0,3.0,2.0,5.0,3.0,15.0,0.2,1.0
299,7.0,5.0,19.0,3.0,3.0,1.0,1.0,14.0,0.2,1.0
300,7.0,5.0,22.0,3.0,5.0,4.0,3.0,15.0,0.5,2.0
301,7.0,5.0,22.0,3.0,5.0,4.0,3.0,15.0,0.5,1.0
302,7.0,5.0,21.0,3.0,6.0,3.0,3.0,15.0,0.5,2.0
303,7.0,5.0,23.0,3.0,2.0,5.0,3.0,15.0,0.2,1.0
304,7.0,5.0,20.0,3.0,1.0,2.0,2.0,13.0,0.8,2.0
305,7.0,5.0,20.0,3.0,1.0,2.0,2.0,13.0,0.8,2.0
306,7.0,5.0,21.0,3.0,6.0,3.0,3.0,15.0,0.5,1.0
307,7.0,5.0,23.0,3.0,2.0,5.0,3.0,15.0,0.2,2.0
308,7.0,5.0,19.0,3.0,3.0,1.0,1.0,14.0,0.2,1.0
309,7.0,5.0,22.0,3.0,5.0,4.0,3.0,15.0,0.5,1.0
310,7.0,5.0,20.0,3.0,1.0,2.0,2.0,13.0,0.8,2.0
311,7.0,5.0,23.0,3.0,2.0,5.0,3.0,15.0,0.2,1.0
312,7.0,5.0,21.0,3.0,6.0,3.0,3.0,15.0,0.5,1.0
313,7.0,5.0,21.0,3.0,6.0,3.0,3.0,15.0,0.5,2.0
314,7.0,5.0,19.0,3.0,3.0,1.0,1.0,14.0,0.2,1.0
315,7.0,5.0,23.0,3.0,2.0,5.0,3.0,15.0,0.2,1.0
316,7.0,5.0,20.0,3.0,1.0,2.0,2.0,13.0,0.8,2.0
317,7.0,5.0,21.0,3.0,6.0,3.0,3.0,15.0,0.5,1.0
318,7.0,5.0,20.0,3.0,1.0,2.0,2.0,13.0,0.8,1.0
319,7.0,5.0,23.0,3.0,2.0,5.0,3.0,15.0,0.2,1.0
320,7.0,5.0,19.0,3.0,3.0,1.0,1.0,14.0,0.2,2.0
321,7.0,5.0,22.0,3.0,5.0,4.0,3.0,15.0,0.5,2.0
322,7.0,5.0,20.0,3.0,1.0,2.0,2.0,13.0,0.8,2.0
323,7.0,5.0,23.0,3.0,2.0,5.0,3.0,15.0,0.2,1.0
324,7.0,5.0,19.0,3.0,3.0,1.0,1.0,14.0,0.2,1.0
325,7.0,5.0,21.0,3.0,6.0,3.0,3.0,15.0,0.5,1.0
326,7.0,5.0,21.0,3.0,6.0,3.0,3.0,15.0,0.5,2.0
327,7.0,5.0,23.0,3.0,2.0,5.0,3.0,15.0,0.2,2.0
328,7.0,5.0,22.0,3.0,5.0,4.0,3.0,15.0,0.5,1.0
329,7.0,5.0,19.0,3.0,3.0,1.0,1.0,14.0,0.2,1.0
